amount,hour_of_day,day_of_week,payment_method,avg_transaction_amount,transaction_amount_deviation,transactions_last_10min,transactions_last_1hour,transactions_today,merchant_risk_score,first_time_merchant,new_device,device_type,location_distance,card_not_present,international_transaction,fraud
1838.6,18,1,2,5848.92,-4010.32,3,5,7,1,1,1,1,308.73,1,0,0
7129.47,10,5,0,3609.69,3519.78,2,4,9,9,1,1,1,241.33,1,0,1
3806.23,8,0,2,1962.43,1843.8,1,5,7,8,0,1,1,123.58,1,1,1
7330.02,20,1,0,2535.37,4794.65,1,5,13,3,1,0,1,1014.15,1,1,0
13653.51,5,2,0,7765.35,5888.16,2,0,10,8,0,1,1,235.69,0,1,1
12687.83,23,0,0,2264.14,10423.69,0,3,8,9,1,1,1,24.55,0,0,1
6044.96,15,0,1,3235.34,2809.62,1,2,9,2,1,1,0,330.17,1,0,0
16615.1,19,4,0,2338.72,14276.38,0,4,8,1,1,1,1,96.05,0,0,0
20952.35,15,5,1,6477.19,14475.16,0,1,9,1,1,0,1,933.31,0,0,0
13812.83,5,5,0,24844.44,-11031.61,2,1,10,1,0,1,1,327.94,1,0,0
5234.38,4,6,0,7542.17,-2307.79,3,0,6,5,0,0,0,251.63,1,1,0
7521.67,20,2,1,2935.71,4585.96,4,4,12,2,0,1,0,121.7,1,1,0
23706.51,3,4,1,6472.14,17234.37,3,4,8,4,0,1,0,676.67,0,0,0
6422.7,1,6,2,3086.35,3336.35,0,2,5,1,0,1,1,100.51,0,1,0
12716.32,5,1,0,6046.08,6670.24,2,1,12,2,0,0,0,302.29,0,1,0
4424.85,8,6,1,13751.61,-9326.76,2,1,11,7,1,0,0,426.14,0,1,0
16695.39,16,1,2,5155.73,11539.66,3,2,9,9,0,0,1,379.26,0,1,0
3982.61,13,2,2,6797.35,-2814.74,1,3,6,6,1,0,1,317.05,1,0,0
7781.59,6,5,1,5320.9,2460.69,1,0,5,5,1,1,1,104.34,0,1,0
12397.46,21,1,0,9934.27,2463.19,1,5,12,7,1,0,0,521.5,0,0,0
26965.07,18,2,2,8427.77,18537.3,1,3,7,9,1,0,0,319.98,1,1,1
9866.18,0,6,0,4078.1,5788.08,2,3,10,2,1,0,0,513.94,1,1,0
6750.26,19,1,0,8431.12,-1680.86,2,1,8,6,1,1,0,246.85,0,1,0
6345.1,14,3,2,6082.79,262.31,1,1,5,3,1,1,0,306.15,0,1,0
16196.08,17,0,1,3825.1,12370.98,2,0,9,4,1,1,0,104.61,0,0,0
11689.33,2,6,0,3875.64,7813.69,1,4,12,5,1,0,0,201.87,1,1,0
13463.08,17,5,1,5951.34,7511.74,1,3,7,5,1,1,0,126.87,1,1,0
22599.97,1,6,2,6727.24,15872.73,1,2,9,8,0,0,0,539.91,0,1,0
8727.24,9,3,0,4732.04,3995.2,0,2,10,5,0,1,0,346.49,0,0,0
11099.59,10,2,1,6842.72,4256.87,1,4,13,2,1,0,1,222.9,0,0,0
6275.1,23,2,1,2869.2,3405.9,1,4,8,2,1,0,0,173.19,1,0,0
4275.05,2,6,0,2178.17,2096.88,3,0,7,1,1,1,1,263.9,1,1,0
5043.33,6,3,1,1416.34,3626.99,1,0,9,2,0,1,1,983.25,0,0,0
467.54,7,6,1,7678.25,-7210.71,2,6,6,1,1,0,0,261.8,1,1,0
12307.75,18,0,2,1292.43,11015.32,1,6,3,3,0,0,0,337.07,0,0,0
11414.1,17,0,2,6793.54,4620.56,0,3,5,5,1,0,0,56.77,1,1,0
12121.72,12,4,1,3650.46,8471.26,0,0,7,3,1,0,0,264.77,0,1,0
4024.82,12,1,1,4180.83,-156.01,2,5,7,7,1,0,0,463.36,0,0,0
5119.1,23,4,0,4227.09,892.01,1,5,10,2,1,0,1,224.57,0,0,0
4977.06,18,0,2,22074.95,-17097.89,1,3,6,5,1,1,1,459.89,1,0,0
17821.15,22,3,0,3311.68,14509.47,1,6,9,3,0,0,1,358.75,1,1,0
9595.49,11,1,1,2474.29,7121.2,1,2,9,2,0,0,1,811.72,0,0,0
8655.69,16,3,0,16575.47,-7919.78,0,4,8,4,1,1,1,310.61,1,1,0
14346.55,21,4,1,1564.99,12781.56,1,3,4,9,0,1,1,752.52,0,1,1
4991.54,11,2,2,1929.11,3062.43,3,0,8,9,0,1,0,591.4,1,0,1
10903.86,12,3,2,9494.89,1408.97,1,4,7,6,1,1,1,243.98,1,1,0
29284.81,11,4,1,6956.9,22327.91,3,4,8,7,1,0,0,271.34,0,0,1
19749.07,18,4,2,3863.28,15885.79,1,1,10,1,1,1,1,345.91,0,0,0
10784.19,13,4,1,2228.3,8555.89,3,2,7,3,1,1,1,370.86,1,0,1
8905.59,6,2,0,735.86,8169.73,0,5,11,2,0,0,1,640.4,1,1,0
12046.85,12,2,1,14243.98,-2197.13,1,6,9,9,1,1,1,401.32,1,0,1
21601.68,5,6,0,8447.16,13154.52,1,3,7,8,1,0,0,745.45,1,1,1
20585.8,23,2,1,13240.06,7345.74,1,4,4,3,0,1,0,87.91,1,0,0
24042.92,18,1,2,10697.83,13345.09,2,3,7,8,1,1,1,380.84,0,0,1
10001.5,18,2,1,7206.4,2795.1,0,2,7,8,0,0,0,489.74,0,0,0
823.92,3,2,1,3239.04,-2415.12,0,2,8,8,1,1,1,122.75,1,1,1
27935.95,18,2,1,2236.18,25699.77,0,3,9,4,0,0,1,430.2,1,0,0
4266.59,8,3,2,11400.82,-7134.23,1,0,6,7,1,0,0,60.89,0,0,0
14182.69,15,2,1,3657.0,10525.69,1,2,15,8,1,1,1,1068.22,1,1,1
847.63,3,1,2,2348.69,-1501.06,2,4,7,5,1,1,1,345.94,0,0,0
8518.38,5,4,1,3053.84,5464.54,4,1,6,9,1,0,1,392.29,1,0,0
6432.09,7,3,0,11871.3,-5439.21,3,4,12,9,1,0,0,459.43,0,1,0
24079.09,23,0,1,2557.8,21521.29,1,4,8,3,0,0,0,237.74,1,1,1
10884.81,15,2,0,3879.97,7004.84,0,3,10,3,1,0,0,178.24,0,0,0
8450.17,4,6,2,4823.34,3626.83,1,5,11,8,0,0,0,779.05,0,0,0
11771.59,20,6,2,6192.7,5578.89,4,5,11,7,1,1,1,818.63,0,1,0
228.91,21,4,1,2390.05,-2161.14,0,3,7,9,0,1,0,362.79,0,0,1
4892.86,9,4,2,4704.29,188.57,0,2,11,2,1,1,1,890.31,0,0,0
5562.19,22,3,1,9617.85,-4055.66,1,4,8,2,1,0,0,932.66,1,1,0
13126.38,12,6,2,18807.68,-5681.3,0,1,13,7,1,0,1,328.42,0,1,0
3455.17,13,0,0,2030.94,1424.23,2,4,8,8,0,1,0,782.64,1,0,1
9682.72,6,5,2,2328.58,7354.14,4,3,8,3,0,0,0,227.13,0,1,1
7833.3,19,6,0,2634.68,5198.62,4,3,14,1,1,1,0,357.07,1,1,0
5126.22,5,6,1,8068.98,-2942.76,1,3,13,7,0,1,0,119.34,1,1,0
5418.42,6,1,1,2162.67,3255.75,4,4,8,6,0,1,0,462.06,0,1,0
7777.54,4,5,1,4581.01,3196.53,0,4,10,1,1,0,0,644.62,0,0,0
1184.33,20,4,0,4229.44,-3045.11,2,4,6,9,1,1,1,482.22,0,0,1
14483.75,17,5,1,19878.98,-5395.23,2,0,8,6,0,0,0,356.14,0,0,0
4239.62,22,6,1,3288.92,950.7,3,2,8,5,0,1,0,134.31,1,1,0
6766.31,11,4,0,3132.97,3633.34,1,4,9,3,0,0,1,13.73,1,0,0
23496.66,5,5,2,8064.17,15432.49,2,5,5,9,1,0,0,253.26,1,1,1
14657.43,0,4,1,6457.7,8199.73,4,8,6,7,0,1,1,63.87,1,1,0
2892.44,3,4,2,2962.58,-70.14,1,4,7,4,0,0,0,352.48,1,1,0
158.53,18,3,2,12423.72,-12265.19,2,2,9,1,0,1,1,305.61,0,1,0
12135.41,11,0,1,1520.1,10615.31,0,3,8,4,1,1,0,313.27,1,1,0
6983.69,14,4,1,4939.49,2044.2,3,4,10,3,1,1,1,502.43,0,1,0
9726.15,2,1,0,4021.78,5704.37,2,1,9,6,1,0,1,392.63,1,0,0
14319.11,22,6,0,4624.27,9694.84,1,2,13,1,1,0,1,395.71,1,1,0
15917.52,19,6,1,2940.57,12976.95,2,5,8,4,0,0,0,148.28,1,0,0
5930.79,7,1,2,4702.51,1228.28,4,4,8,1,0,0,1,173.97,0,0,0
7677.79,10,2,0,5947.09,1730.7,1,5,9,1,1,0,1,158.83,1,1,0
11138.66,15,4,0,431.81,10706.85,0,3,9,6,1,1,1,472.42,0,1,0
11671.44,8,4,1,3539.98,8131.46,0,3,6,6,0,0,0,143.16,1,0,0
9655.37,2,4,1,2653.66,7001.71,1,3,5,9,0,1,0,579.79,0,1,1
21783.56,4,5,1,15872.37,5911.19,1,5,5,7,0,1,0,141.1,0,1,0
11577.67,19,4,1,7038.33,4539.34,1,5,7,6,1,1,0,502.14,1,1,0
14171.66,13,4,0,2528.02,11643.64,1,6,7,3,1,1,1,718.91,1,1,0
10269.11,14,1,0,3391.79,6877.32,0,4,9,3,1,1,0,743.96,0,1,0
3431.16,5,0,0,4140.61,-709.45,1,3,5,5,0,0,0,536.41,0,1,0
4879.31,3,0,2,3332.38,1546.93,2,6,10,6,0,0,0,160.37,1,1,0
2772.74,7,2,0,7414.95,-4642.21,1,1,5,6,1,0,1,203.11,0,1,0
17156.21,18,1,0,14123.99,3032.22,2,3,7,8,1,0,0,718.89,1,0,0
1827.11,4,4,1,146.13,1680.98,1,1,7,8,1,1,1,915.11,0,0,1
7432.54,12,0,0,3947.02,3485.52,3,2,8,1,0,1,0,549.23,0,0,0
6202.31,15,3,0,18743.44,-12541.13,1,3,4,3,1,1,0,510.71,0,0,0
6069.52,0,3,0,4070.6,1998.92,0,1,7,5,1,1,1,204.75,0,0,0
6512.15,12,3,1,6196.93,315.22,2,5,13,9,1,0,0,326.17,0,0,0
24544.26,21,4,0,584.44,23959.82,2,2,8,4,0,1,0,384.77,0,1,0
1082.29,10,4,0,12328.34,-11246.05,1,3,9,5,0,1,0,513.59,0,0,0
19985.49,20,2,2,1998.69,17986.8,2,1,7,1,1,1,0,399.1,0,1,0
6967.61,7,6,2,6916.01,51.6,3,3,4,7,1,0,0,284.35,0,0,0
15204.51,7,2,2,2341.69,12862.82,2,2,11,2,1,0,0,363.0,0,0,0
8859.14,23,2,2,279.58,8579.56,2,2,8,1,1,1,1,78.51,1,0,0
3063.17,13,5,1,6467.75,-3404.58,2,4,10,2,1,0,0,96.64,0,0,0
21276.86,12,3,2,8580.73,12696.13,1,2,8,8,1,1,0,368.49,0,0,1
19114.68,2,4,0,4828.04,14286.64,0,5,8,1,1,0,0,888.43,1,0,0
3289.34,3,3,2,1778.26,1511.08,1,2,7,1,1,1,1,465.02,0,1,0
12798.52,19,2,1,21174.02,-8375.5,2,3,6,1,0,1,0,91.91,0,0,0
5076.09,14,4,2,8354.21,-3278.12,2,2,8,2,1,1,1,203.38,1,1,0
1916.21,14,1,2,5766.64,-3850.43,0,2,14,1,0,0,0,558.67,0,1,0
4249.17,20,0,1,11019.73,-6770.56,2,2,7,2,1,1,0,353.17,1,0,0
20450.57,12,0,1,3330.45,17120.12,2,2,10,7,1,1,0,652.14,1,1,1
15462.39,8,2,1,16906.96,-1444.57,3,6,9,1,0,0,1,142.82,1,1,0
6574.65,9,6,1,8461.06,-1886.41,2,2,5,2,1,0,1,186.47,1,1,0
20515.35,11,3,1,10319.76,10195.59,2,4,9,3,1,0,0,144.41,1,0,0
18135.81,13,1,1,3884.47,14251.34,0,2,8,2,1,1,1,381.15,0,1,0
4255.21,0,4,0,1951.14,2304.07,2,0,2,3,0,1,0,406.17,0,0,0
23899.66,13,6,2,5829.21,18070.45,2,6,6,7,0,0,0,350.03,0,0,0
6151.78,13,3,2,3449.44,2702.34,0,2,11,2,1,1,1,193.06,0,0,0
6862.84,7,2,1,18214.09,-11351.25,2,2,4,3,0,1,1,909.04,0,0,0
1118.49,15,3,1,1474.71,-356.22,2,1,9,6,0,0,1,731.78,0,1,0
4994.2,13,2,0,13045.82,-8051.62,0,3,1,4,0,1,1,207.88,1,0,0
7478.05,0,5,0,1026.49,6451.56,2,5,7,1,0,0,0,451.91,0,0,0
10481.33,15,0,1,2333.45,8147.88,0,3,12,8,1,0,0,660.36,1,0,0
3073.46,17,6,0,1002.11,2071.35,1,1,8,7,1,1,0,555.84,0,0,0
4431.5,6,0,0,3337.22,1094.28,1,0,9,8,1,1,1,163.04,0,1,1
24247.49,14,3,1,4316.24,19931.25,2,1,5,9,1,1,0,1992.39,1,0,1
17327.88,23,1,1,2994.89,14332.99,3,3,4,9,1,1,1,184.31,0,0,1
19534.69,16,4,1,6911.0,12623.69,2,3,3,3,1,0,1,449.97,0,1,0
7977.56,18,2,1,4341.86,3635.7,3,3,5,9,1,0,1,130.13,1,1,0
10710.74,22,4,2,607.17,10103.57,0,1,6,6,0,1,0,62.0,1,1,0
13000.6,12,0,2,2221.61,10778.99,2,4,6,2,0,1,0,234.52,1,0,0
24013.43,8,1,1,3852.01,20161.42,1,1,4,1,1,1,1,460.51,1,1,1
1871.29,23,1,0,10701.27,-8829.98,0,2,8,4,1,1,1,488.84,1,1,0
5432.53,23,4,1,5552.74,-120.21,2,7,8,9,1,0,0,610.47,1,1,0
10006.23,14,0,2,3477.97,6528.26,2,0,6,2,1,1,1,478.5,0,0,0
8901.63,2,4,0,1302.7,7598.93,3,1,9,1,0,1,1,658.94,1,1,1
4382.01,23,3,2,5736.31,-1354.3,1,1,7,2,1,1,1,434.6,0,0,0
12215.12,0,1,1,12433.57,-218.45,1,3,9,7,0,0,1,1037.32,0,1,0
5615.92,15,1,2,3988.67,1627.25,1,3,9,5,1,0,1,317.38,1,0,0
8416.42,7,3,2,2420.4,5996.02,2,2,6,5,1,1,1,642.2,0,0,0
11830.17,22,0,2,7674.05,4156.12,1,4,8,4,0,1,1,413.65,0,1,0
5840.32,12,1,0,10992.17,-5151.85,1,3,8,1,0,1,1,687.86,0,0,0
14579.41,7,6,2,4430.25,10149.16,0,1,7,8,0,0,0,261.28,0,1,0
16459.59,16,5,0,8315.18,8144.41,1,2,8,1,0,1,1,142.44,0,0,0
4530.64,21,5,1,3626.4,904.24,2,3,7,3,0,0,1,346.02,1,0,0
5582.43,22,5,1,8594.68,-3012.25,1,3,7,2,0,1,1,406.04,1,1,0
3522.89,13,2,2,12856.65,-9333.76,3,4,7,2,1,1,0,381.1,1,0,0
8273.52,20,6,0,9494.57,-1221.05,1,5,8,9,0,1,1,349.21,1,0,1
10476.1,20,2,1,7453.31,3022.79,3,3,7,9,0,0,1,142.81,1,0,0
6310.22,6,0,0,15749.99,-9439.77,2,4,12,5,1,1,0,63.96,0,0,0
10262.29,14,3,0,4147.79,6114.5,0,2,9,2,1,0,0,88.39,1,0,0
5459.6,15,4,2,7451.07,-1991.47,2,5,7,7,1,1,0,160.18,1,1,0
5609.24,18,6,2,4257.94,1351.3,0,1,8,8,0,1,1,444.18,1,1,1
10875.77,5,0,0,7454.22,3421.55,2,4,7,9,0,0,1,1381.0,1,0,0
5922.95,22,4,0,8370.82,-2447.87,5,2,9,4,1,1,0,394.35,0,1,0
7932.48,0,0,2,9922.32,-1989.84,1,4,7,1,0,1,1,109.92,1,1,0
11158.19,11,2,0,5259.39,5898.8,1,2,11,7,1,1,0,127.57,1,1,0
10152.94,17,5,2,828.22,9324.72,1,4,5,7,0,1,1,369.79,1,0,0
5524.79,15,3,0,4326.87,1197.92,0,2,9,1,1,0,1,461.3,0,0,0
17612.68,11,2,2,8168.33,9444.35,0,2,6,4,0,0,0,240.4,0,1,0
12590.75,19,3,0,6434.8,6155.95,3,5,8,4,0,0,0,577.69,0,0,0
10007.16,12,6,2,7134.79,2872.37,1,1,8,1,0,1,0,330.96,0,0,0
3091.12,7,4,0,8741.58,-5650.46,0,3,7,7,1,0,1,249.6,1,1,0
9067.39,21,0,1,1948.22,7119.17,0,5,7,3,0,1,1,148.01,0,0,0
4909.03,0,1,1,9055.47,-4146.44,3,2,5,1,1,1,0,93.29,1,1,0
11946.63,20,1,0,16265.83,-4319.2,0,4,8,7,0,0,0,157.76,1,1,0
151.49,6,3,1,3851.92,-3700.43,2,2,4,3,1,1,1,574.95,0,0,0
6785.76,14,5,0,10064.05,-3278.29,4,2,13,3,0,1,1,270.41,1,1,0
5320.4,21,5,0,5502.22,-181.82,0,1,8,3,0,0,1,750.43,0,1,0
14617.17,12,3,1,6994.77,7622.4,0,6,14,4,1,0,1,252.12,1,1,0
1171.2,12,2,0,9406.88,-8235.68,1,2,7,5,1,1,0,378.27,1,0,0
8630.44,8,1,2,6408.09,2222.35,4,3,11,1,1,1,0,187.93,0,0,0
12481.91,23,2,0,3668.23,8813.68,2,4,6,3,1,1,0,347.71,1,0,0
26981.23,14,4,0,6619.04,20362.19,1,3,6,1,0,1,0,803.49,0,1,0
5594.34,3,1,1,2410.35,3183.99,5,3,5,3,0,1,1,368.34,0,0,0
10608.06,12,4,2,1328.66,9279.4,0,3,8,3,0,0,0,393.34,1,0,0
1270.69,11,0,0,13410.29,-12139.6,1,4,8,4,1,1,1,880.98,0,0,0
8297.49,4,2,0,7253.76,1043.73,3,4,9,1,1,0,0,134.25,1,0,0
18490.21,6,3,0,8434.91,10055.3,0,3,6,5,1,0,1,340.88,0,1,0
27153.53,7,1,0,6143.59,21009.94,1,6,9,4,1,1,0,724.87,1,1,1
11346.71,4,2,0,1031.75,10314.96,2,3,5,5,0,1,1,310.2,1,0,0
1750.07,8,3,0,12793.48,-11043.41,3,2,8,6,0,0,0,116.18,1,0,0
20503.46,13,0,2,3674.28,16829.18,1,2,9,3,1,1,0,479.63,1,0,0
1768.03,11,1,2,4285.37,-2517.34,3,2,9,3,1,0,1,821.93,1,1,0
2803.14,3,4,0,11765.93,-8962.79,0,5,6,5,0,0,0,184.33,1,1,0
21674.48,19,0,0,2377.59,19296.89,1,5,11,5,0,1,1,116.98,0,0,0
7838.49,7,5,1,3996.09,3842.4,2,1,7,9,1,0,0,45.07,0,0,0
5076.11,16,3,2,3772.97,1303.14,0,1,9,7,1,0,1,86.22,0,1,0
13705.89,7,1,2,2313.64,11392.25,2,1,8,6,1,1,1,621.76,1,1,0
9439.48,20,1,0,5575.73,3863.75,2,5,10,2,0,1,1,99.56,1,1,0
17380.29,0,6,2,2604.42,14775.87,0,3,7,9,1,1,0,274.21,1,0,1
9768.5,19,6,2,13167.82,-3399.32,3,4,2,3,0,0,1,415.36,0,0,0
9935.79,1,0,1,1229.21,8706.58,1,1,11,7,0,1,1,169.16,1,0,0
16963.24,3,1,1,1719.48,15243.76,2,3,11,8,1,1,0,280.19,1,1,1
7755.28,23,3,2,3991.99,3763.29,2,4,4,9,1,1,0,303.68,1,0,1
3816.0,20,0,2,5106.0,-1290.0,1,0,9,5,1,1,1,128.9,1,1,0
14260.27,0,4,2,2959.0,11301.27,1,4,9,6,1,1,1,569.74,1,0,0
6588.35,6,0,0,8838.08,-2249.73,0,3,6,6,0,1,0,217.91,1,1,0
10355.63,0,0,1,4446.89,5908.74,0,4,10,5,1,1,1,281.07,0,0,0
949.27,8,4,0,7556.24,-6606.97,2,3,6,7,0,0,0,487.62,0,1,0
7509.16,2,5,1,12531.29,-5022.13,1,1,8,1,0,1,1,58.29,0,1,0
5389.21,11,6,1,15410.31,-10021.1,1,2,8,5,0,0,0,235.34,0,0,0
909.98,18,3,1,4068.16,-3158.18,0,3,5,6,0,0,1,734.15,0,0,0
7696.52,14,5,2,5541.04,2155.48,0,1,4,3,0,0,1,509.4,1,0,0
7901.29,21,5,1,6383.53,1517.76,2,2,6,2,0,1,1,194.18,1,0,0
10910.46,15,5,0,4174.85,6735.61,1,4,13,4,1,0,1,283.77,1,1,0
18280.92,9,6,1,2182.45,16098.47,0,5,9,3,1,1,0,359.5,1,1,0
16325.07,21,2,0,10493.61,5831.46,3,3,4,6,1,1,0,258.58,1,1,0
5714.62,5,6,1,2183.51,3531.11,1,1,11,6,0,1,1,242.81,0,1,0
9590.33,16,5,1,11210.74,-1620.41,1,5,18,4,1,1,1,712.9,0,1,0
12066.4,20,2,2,7159.97,4906.43,0,4,9,4,0,0,0,904.66,1,0,0
5852.88,21,4,0,6208.6,-355.72,2,5,8,2,0,1,0,299.18,1,0,0
1955.65,23,6,1,2791.56,-835.91,1,3,7,7,1,0,1,133.95,0,1,0
7058.81,16,3,1,738.73,6320.08,1,4,13,9,1,0,1,1045.32,1,0,0
18800.45,20,5,0,10312.9,8487.55,1,3,7,9,1,0,1,914.56,1,1,0
1851.67,18,1,1,2760.25,-908.58,2,2,7,2,1,1,0,116.42,1,0,0
3456.38,17,4,2,7480.94,-4024.56,3,1,6,9,1,1,1,335.68,0,1,1
4193.04,10,2,0,7769.13,-3576.09,1,2,4,5,0,0,1,1041.36,1,0,0
3494.33,23,6,2,5168.89,-1674.56,2,2,10,6,0,0,1,160.46,1,1,0
13748.55,6,3,0,6262.91,7485.64,0,2,11,1,0,1,0,318.78,0,0,0
4892.22,9,0,0,7085.73,-2193.51,2,5,9,7,0,0,1,555.73,0,1,0
14007.27,6,3,0,5890.62,8116.65,2,4,6,8,1,0,0,62.56,1,1,0
8622.96,4,3,1,2523.6,6099.36,0,3,7,5,1,1,0,80.62,0,0,0
1380.87,11,5,0,1241.92,138.95,2,3,11,6,0,0,1,202.76,0,0,0
5960.64,15,5,0,2981.11,2979.53,0,2,6,4,0,0,1,339.35,1,0,0
16659.03,20,6,0,3798.92,12860.11,1,2,8,3,1,0,0,562.39,0,1,0
9370.9,17,6,2,12983.2,-3612.3,2,3,7,3,1,0,1,597.35,1,1,0
6344.21,2,2,0,1791.54,4552.67,3,0,8,2,0,1,1,195.11,1,0,0
18952.7,19,6,1,14249.5,4703.2,1,2,5,6,1,0,1,929.22,0,0,0
3136.43,14,2,0,17375.64,-14239.21,0,3,9,9,1,0,0,389.67,0,1,0
5049.98,4,5,0,3072.28,1977.7,1,4,4,3,1,1,0,275.75,1,0,0
15602.61,12,5,2,16969.61,-1367.0,1,4,11,1,0,1,1,359.93,1,0,0
13550.64,18,1,1,4602.34,8948.3,2,1,11,1,1,1,0,95.52,1,0,0
2884.36,11,1,1,4032.1,-1147.74,2,1,11,4,1,0,0,201.19,0,1,0
11774.91,22,4,1,12990.77,-1215.86,2,3,5,1,1,0,1,386.51,1,0,0
4822.2,20,5,0,6055.51,-1233.31,2,2,9,2,1,1,0,172.08,1,1,0
849.99,4,0,0,5409.48,-4559.49,3,3,6,4,0,1,1,155.02,0,1,0
6448.11,5,1,1,2944.91,3503.2,2,7,9,4,0,1,0,676.57,0,0,0
28297.47,6,2,1,3172.69,25124.78,1,3,9,8,1,0,1,271.66,0,1,0
16856.32,9,3,2,5554.54,11301.78,4,0,12,4,1,1,0,65.03,1,1,0
8031.28,15,6,1,12986.56,-4955.28,2,2,10,3,0,1,1,263.45,0,0,0
1724.44,7,6,0,1801.34,-76.9,1,6,17,4,0,0,0,940.69,0,1,0
888.88,8,4,0,4792.8,-3903.92,2,4,8,5,1,1,0,513.63,0,1,0
8643.68,3,1,0,1471.32,7172.36,2,1,12,5,1,0,1,154.04,1,1,0
11224.3,20,3,2,2813.39,8410.91,2,1,8,4,1,0,0,379.88,0,1,0
13861.02,20,3,1,8271.1,5589.92,2,1,9,2,0,0,0,382.06,0,0,0
12763.76,7,1,0,2368.35,10395.41,3,2,3,3,0,1,1,141.6,1,1,1
13540.45,6,0,2,10831.16,2709.29,1,5,10,3,0,0,1,1184.35,1,1,0
10249.33,14,0,2,2357.67,7891.66,3,2,7,5,0,0,1,309.23,0,1,1
18677.17,20,4,0,3257.74,15419.43,3,2,3,2,0,0,1,301.18,0,0,1
5380.05,2,0,2,833.14,4546.91,3,4,6,2,0,1,0,140.2,1,1,1
8544.27,16,4,2,10842.4,-2298.13,2,3,6,2,1,1,0,800.66,0,1,0
1387.67,10,2,0,9780.08,-8392.41,2,1,8,6,0,1,0,463.66,1,1,0
5282.23,8,1,2,1512.23,3770.0,1,2,8,8,1,1,1,293.39,1,1,1
16541.74,4,3,0,4053.83,12487.91,1,5,5,6,0,1,1,373.9,1,0,0
13237.5,9,4,0,3780.06,9457.44,3,5,11,4,1,0,0,609.62,0,0,0
485.41,14,6,2,3519.31,-3033.9,1,5,4,8,0,1,0,21.62,1,0,1
29686.42,13,0,0,17460.76,12225.66,1,2,5,4,1,1,0,249.14,0,1,0
9389.29,3,6,0,3481.16,5908.13,0,2,8,9,1,1,1,70.69,1,1,1
9523.16,20,4,1,2477.45,7045.71,3,5,12,8,1,1,1,239.32,1,0,1
4995.0,19,5,0,942.78,4052.22,4,4,6,4,0,0,1,171.72,0,1,1
5986.22,1,4,1,2589.79,3396.43,2,5,8,7,0,0,1,131.8,1,0,0
9310.6,11,0,1,12957.48,-3646.88,3,3,10,9,0,1,1,58.25,1,1,1
12711.15,0,5,1,6005.73,6705.42,0,2,11,6,0,0,1,231.39,1,1,0
10607.16,23,5,1,6016.08,4591.08,2,1,6,1,1,1,0,44.88,0,1,0
5345.91,19,0,2,2728.17,2617.74,1,2,4,6,0,1,1,951.38,1,0,0
3766.73,4,5,2,11612.11,-7845.38,2,5,9,8,0,1,0,195.07,1,0,1
3530.34,5,1,0,7571.71,-4041.37,2,2,4,9,1,0,1,194.13,1,1,0
17429.99,23,3,0,3561.22,13868.77,3,1,7,1,0,0,1,306.7,0,1,1
16020.63,10,6,0,2160.97,13859.66,0,4,9,5,0,1,0,608.67,1,1,0
11891.25,7,1,2,4802.38,7088.87,1,6,8,5,1,1,1,527.22,1,0,0
17344.34,6,1,1,2324.31,15020.03,1,6,19,8,0,0,1,258.82,0,1,0
7551.17,3,0,2,4376.66,3174.51,1,4,7,7,1,1,0,206.92,0,1,0
15082.41,5,0,2,5603.72,9478.69,3,4,10,5,1,0,1,335.73,1,1,0
12335.22,15,6,0,2833.99,9501.23,1,3,2,6,1,1,1,225.99,1,1,0
15364.92,19,3,0,405.58,14959.34,0,2,11,8,1,0,0,548.65,0,1,0
3198.2,14,4,0,6935.7,-3737.5,4,1,14,6,0,0,1,584.38,0,1,0
10142.01,13,1,1,2907.71,7234.3,3,2,6,5,0,0,0,737.66,1,0,0
6267.57,22,5,1,5568.21,699.36,1,2,13,1,0,0,0,712.39,1,0,0
649.81,11,3,2,4528.46,-3878.65,1,2,7,8,1,1,1,293.78,0,1,1
19347.47,11,1,1,15506.79,3840.68,1,5,7,8,1,1,1,96.1,1,0,1
16051.4,15,4,0,5124.11,10927.29,2,2,8,6,1,0,0,174.48,1,1,0
10805.73,14,5,1,9712.77,1092.96,1,4,7,7,1,0,0,299.14,0,1,0
3985.04,12,1,1,3715.23,269.81,2,5,10,7,0,0,0,579.11,1,0,0
1312.98,10,2,1,2360.73,-1047.75,1,1,12,2,1,0,0,896.09,1,1,0
635.64,16,6,1,7156.91,-6521.27,1,2,12,6,0,0,1,252.12,0,0,0
5248.73,20,3,0,2734.33,2514.4,1,5,9,7,0,0,1,338.66,0,1,0
13680.49,14,6,0,8540.25,5140.24,6,1,8,8,1,0,1,133.03,1,0,0
6322.46,13,0,2,1683.32,4639.14,2,6,7,2,0,1,0,494.54,1,0,0
11996.59,9,1,2,6491.13,5505.46,0,1,9,8,0,1,1,482.53,1,1,1
12427.48,11,5,2,5019.72,7407.76,1,2,10,2,0,1,1,537.11,0,0,0
13540.54,15,5,1,13553.21,-12.67,1,8,13,9,1,0,1,474.35,0,1,0
1041.25,14,3,1,6977.71,-5936.46,5,6,6,2,0,0,1,627.4,0,1,0
4321.6,9,3,0,4584.49,-262.89,1,1,9,3,1,1,1,189.42,1,1,0
11837.66,3,6,2,9005.47,2832.19,1,1,5,8,0,1,1,894.02,1,0,1
22209.07,22,5,0,397.05,21812.02,3,5,7,6,0,1,0,231.2,1,0,1
